Order_ID,Order_Date,Customer_ID,Customer_Name,Product_Category,Product_Name,Region,Quantity,Unit_Price,Discount,Revenue,Profit,Sales_Channel
ORD-000191,2024-02-12,CUST-0440,David Rodriguez,Electronics,Laptop Pro 15,Latin America,18,243.24,0.16,3677.79,879.53,Partner
ORD-000192,2022-07-15,CUST-0043,Maria Thomas,Clothing,Winter Jacket,Asia Pacific,17,460.38,0.06,7356.87,1321.43,Phone
ORD-000193,2022-06-02,CUST-0355,John Thomas,Food & Beverage,Energy Drink Pack,Asia Pacific,9,450.66,0.14,3488.11,1535.22,Online
ORD-000194,2022-10-23,CUST-0476,James Brown,Office Supplies,Printer Paper Pack,Europe,13,465.15,0.07,5623.66,1579.19,Phone
ORD-000195,2022-10-14,CUST-0291,Jessica Williams,Clothing,Work Boots,Asia Pacific,3,255.39,0.24,582.29,252.65,Partner
ORD-000196,2024-03-23,CUST-0224,Sarah Wilson,Furniture,Executive Desk,Asia Pacific,11,24.52,0.07,250.84,38.18,Phone
ORD-000197,2024-06-03,CUST-0252,Jennifer Rodriguez,Furniture,Conference Table,Middle East,6,343.05,0.17,1708.39,724.86,Partner
ORD-000198,2023-07-03,CUST-0317,David Wilson,Office Supplies,Ink Cartridge Set,North America,5,196.2,0.2,784.8,316.84,Online
ORD-000199,2022-01-11,CUST-0200,Lisa Williams,Office Supplies,Stapler Deluxe,North America,10,227.92,0.19,1846.15,774.15,Online
ORD-000200,2024-11-15,CUST-0045,Maria Miller,Furniture,Bookshelf Unit,Latin America,14,60.61,0.02,831.57,235.94,Phone
ORD-000201,2023-08-21,CUST-0306,Jessica Davis,Food & Beverage,Bottled Water Case,Latin America,14,200.02,0.02,2744.27,,Online
ORD-000202,2024-02-19,CUST-0464,Emily Taylor,Furniture,Standing Desk,Middle East,6,78.03,0.08,430.73,130.11,Retail Store
ORD-000203,2023-09-06,CUST-0033,Maria Miller,Furniture,Bookshelf Unit,Asia Pacific,16,393.51,0.09,5729.51,955.3,Partner
ORD-000204,2024-07-26,CUST-0370,Anna Garcia,Clothing,Work Boots,Middle East,4,76.39,0.0,305.56,101.23,Retail Store
ORD-000205,2023-11-17,CUST-0431,David Taylor,Food & Beverage,Energy Drink Pack,Asia Pacific,14,409.58,0.21,4529.95,714.52,Partner
ORD-000206,2024-09-08,CUST-0070,Thomas Anderson,Office Supplies,Stapler Deluxe,Middle East,11,97.04,0.1,960.7,340.34,Retail Store
ORD-000207,2024-02-10,CUST-0377,Sarah Davis,Clothing,Work Boots,Europe,9,410.08,0.1,3321.65,1381.25,Direct Sales
ORD-000208,2022-02-25,CUST-0289,Jennifer Williams,Furniture,Standing Desk,Middle East,15,472.06,0.05,6726.85,1417.31,Retail Store
ORD-000209,2023-09-13,CUST-0426,David Miller,Electronics,Tablet Air,Latin America,8,133.81,0.04,1027.66,332.0,Retail Store
ORD-000210,2024-03-31,CUST-0194,Michael Taylor,Electronics,Tablet Air,Middle East,18,258.24,0.23,3579.21,867.91,Partner
ORD-000211,2022-06-24,CUST-0279,Michael Garcia,Electronics,Smart Watch,Middle East,4,386.79,0.16,1299.61,446.41,Phone
ORD-000212,2023-11-11,CUST-0332,David Smith,Food & Beverage,Coffee Beans 5lb,Middle East,14,61.91,0.02,849.41,325.66,Partner
ORD-000213,2023-03-29,CUST-0383,Jennifer Anderson,Food & Beverage,Organic Tea Set,Middle East,15,193.32,0.12,2551.82,628.09,Phone
ORD-000214,2024-09-15,CUST-0354,Michael Miller,Food & Beverage,Snack Variety Pack,Asia Pacific,4,154.76,0.23,476.66,202.22,Online
ORD-000215,2024-07-21,CUST-0426,David Miller,Furniture,Conference Table,Asia Pacific,7,265.35,0.09,1690.28,711.12,Direct Sales
ORD-000216,2022-04-02,CUST-0370,Anna Garcia,Clothing,Safety Vest,North America,4,21.07,0.09,76.69,31.99,Direct Sales
ORD-000217,2022-11-24,CUST-0410,Michael Taylor,Furniture,Ergonomic Chair,Middle East,11,284.33,0.24,2377.0,904.31,Retail Store
ORD-000218,2022-03-01,CUST-0208,John Thomas,Furniture,Ergonomic Chair,Latin America,20,442.72,0.11,7880.42,2530.67,Partner
ORD-000219,2022-07-28,CUST-0003,Michael Brown,Furniture,Ergonomic Chair,Asia Pacific,18,101.61,0.08,1682.66,526.23,Online
ORD-000220,2024-03-06,CUST-0135,Richard Anderson,Clothing,Work Boots,Asia Pacific,20,202.35,0.03,3925.59,1351.99,Phone
ORD-000221,2022-06-23,CUST-0235,John Brown,Food & Beverage,Snack Variety Pack,Asia Pacific,5,163.46,0.06,768.26,318.76,Phone
ORD-000222,2022-10-10,CUST-0192,Robert Miller,Furniture,Standing Desk,Latin America,19,198.02,0.05,3574.26,926.98,Partner
ORD-000223,2023-08-15,CUST-0356,James Jones,Furniture,Standing Desk,Europe,5,101.68,0.21,401.64,106.1,Partner
ORD-000224,2023-02-04,CUST-0444,Lisa Brown,Office Supplies,Printer Paper Pack,Latin America,13,482.28,0.13,5454.59,1644.61,Retail Store
ORD-000225,2022-12-09,CUST-0351,William Anderson,Clothing,Winter Jacket,Latin America,3,287.04,0.2,688.9,264.43,Partner
ORD-000226,2022-12-11,CUST-0017,Sarah Davis,Office Supplies,Ink Cartridge Set,Middle East,15,287.17,0.19,3489.12,1051.64,Direct Sales
ORD-000227,2024-01-22,CUST-0262,William Miller,Electronics,4K Monitor,North America,18,413.08,0.01,7361.09,1724.75,Direct Sales
ORD-000228,2023-09-02,CUST-0280,Thomas Taylor,Furniture,Bookshelf Unit,North America,2,230.37,0.09,419.27,85.94,Retail Store
ORD-000229,2023-12-20,CUST-0225,Jennifer Garcia,Electronics,Wireless Headphones,Europe,20,320.06,0.04,6145.15,2508.63,Phone
ORD-000230,2024-12-26,CUST-0106,Richard Williams,Furniture,Executive Desk,Middle East,9,302.46,0.04,2613.25,408.45,Direct Sales
ORD-000231,2022-07-15,CUST-0150,Maria Smith,Office Supplies,Desk Organizer,Asia Pacific,5,481.76,0.2,1927.04,336.02,Phone
ORD-000232,2023-10-22,CUST-0142,Sarah Brown,Furniture,Ergonomic Chair,Europe,8,383.12,0.17,2543.92,771.22,Retail Store
ORD-000233,2022-06-04,CUST-0296,Richard Miller,Office Supplies,Whiteboard Kit,Latin America,3,207.4,0.19,503.98,121.76,Partner
ORD-000234,2022-01-06,CUST-0450,Jennifer Williams,Office Supplies,Whiteboard Kit,Latin America,3,368.16,0.11,982.99,246.49,Direct Sales
ORD-000235,2024-05-29,CUST-0184,John Thomas,Electronics,4K Monitor,Latin America,7,252.41,0.08,1625.52,593.19,Retail Store
ORD-000236,2023-12-05,CUST-0281,Jessica Smith,Food & Beverage,Snack Variety Pack,Middle East,2,32.51,0.16,54.62,10.87,Partner
ORD-000237,2022-01-02,CUST-0009,David Smith,Electronics,Wireless Headphones,Latin America,14,109.14,0.17,1268.21,520.51,Partner
ORD-000238,2024-01-09,CUST-0333,John Taylor,Office Supplies,Ink Cartridge Set,Asia Pacific,9,50.39,0.17,376.41,96.11,Online
ORD-000239,2022-07-06,CUST-0027,David Johnson,Clothing,Safety Vest,Europe,4,10.53,0.12,37.07,15.21,Partner
ORD-000240,2023-12-05,CUST-0116,Thomas Smith,Food & Beverage,Energy Drink Pack,North America,4,494.2,0.11,1759.35,721.94,Online
ORD-000241,2022-07-31,CUST-0037,Thomas Thomas,Furniture,Bookshelf Unit,North America,11,190.11,0.07,1944.83,651.88,Online
ORD-000242,2022-01-18,CUST-0417,Maria Anderson,Furniture,Ergonomic Chair,North America,20,328.51,0.11,5847.48,1364.04,Phone
ORD-000243,2023-03-21,CUST-0322,Michael Smith,Furniture,Bookshelf Unit,Middle East,3,449.33,0.04,1294.07,534.52,Partner
ORD-000244,2022-10-14,CUST-0374,Sarah Taylor,Clothing,Safety Vest,Latin America,8,145.71,0.02,1142.37,324.41,Direct Sales
ORD-000245,2023-02-25,CUST-0308,Jessica Taylor,Food & Beverage,Bottled Water Case,North America,17,307.39,0.05,4964.35,1650.52,Direct Sales
ORD-000246,2022-08-19,CUST-0331,James Anderson,Electronics,Wireless Headphones,Latin America,8,254.8,0.15,1732.64,505.09,Partner
ORD-000247,2024-05-11,CUST-0007,Thomas Rodriguez,Office Supplies,Stapler Deluxe,Europe,12,277.71,0.04,3199.22,987.59,Partner
ORD-000248,2022-01-29,CUST-0395,James Rodriguez,Electronics,Laptop Pro 15,Middle East,9,115.71,0.23,801.87,132.63,Online
ORD-000249,2024-05-17,CUST-0204,John Smith,Food & Beverage,Bottled Water Case,Middle East,13,50.39,0.13,569.91,151.13,Partner
ORD-000250,2023-02-21,CUST-0143,Maria Garcia,Electronics,Smart Watch,North America,5,272.83,0.1,1227.73,,Phone
ORD-000251,2022-04-29,CUST-0428,Lisa Miller,Electronics,Smart Watch,Latin America,8,52.24,0.11,371.95,116.79,Retail Store
ORD-000252,2022-01-26,CUST-0312,David Garcia,Electronics,Smart Watch,Europe,5,353.73,0.04,1697.9,278.62,Online
ORD-000253,2022-09-17,CUST-0268,Jennifer Davis,Food & Beverage,Bottled Water Case,Europe,9,369.14,0.03,3222.59,580.17,Direct Sales
ORD-000254,2023-06-23,CUST-0172,Jessica Johnson,Clothing,Safety Vest,Middle East,19,317.49,0.12,5308.43,1575.36,Online
ORD-000255,2022-11-19,CUST-0029,Emily Martinez,Clothing,Work Boots,Europe,9,388.93,0.22,2730.29,676.47,Direct Sales
ORD-000256,2022-01-26,CUST-0060,Jennifer Rodriguez,Furniture,Standing Desk,North America,8,32.53,0.09,236.82,41.19,Online
ORD-000257,2023-10-22,CUST-0092,Lisa Rodriguez,Electronics,4K Monitor,Latin America,8,213.97,0.18,1403.64,517.41,Retail Store
ORD-000258,2022-04-18,CUST-0040,Maria Smith,Food & Beverage,Bottled Water Case,North America,6,119.36,0.13,623.06,271.79,Phone
ORD-000259,2023-11-02,CUST-0206,James Smith,Electronics,Tablet Air,Asia Pacific,3,281.01,0.0,843.03,328.61,Direct Sales
ORD-000260,2024-01-25,CUST-0289,Jennifer Williams,Office Supplies,Desk Organizer,Europe,19,486.21,0.25,6928.49,1505.11,Partner
ORD-000261,2024-04-19,CUST-0376,James Smith,Food & Beverage,Snack Variety Pack,Europe,1,124.17,0.09,112.99,22.39,Online
ORD-000262,2023-09-22,CUST-0450,Jennifer Williams,Electronics,Smart Watch,North America,4,110.55,0.25,331.65,107.47,Partner
ORD-000263,2022-03-31,CUST-0493,Anna Wilson,Electronics,Wireless Headphones,Asia Pacific,8,449.67,0.13,3129.7,750.33,Online
ORD-000264,2024-11-01,CUST-0191,David Smith,Clothing,Business Shirt,Middle East,5,322.24,0.1,1450.08,395.05,Online
ORD-000265,2023-06-19,CUST-0032,Lisa Rodriguez,Clothing,Corporate Polo,Europe,11,463.76,0.1,4591.22,920.22,Direct Sales
ORD-000266,2022-06-02,CUST-0168,William Wilson,Office Supplies,Whiteboard Kit,Asia Pacific,7,76.69,0.19,434.83,181.46,Retail Store
ORD-000267,2024-04-12,CUST-0055,Robert Rodriguez,Furniture,Bookshelf Unit,Latin America,4,272.6,0.24,828.7,321.29,Direct Sales
ORD-000268,2022-11-19,CUST-0158,Anna Davis,Clothing,Safety Vest,North America,10,414.93,0.17,3443.92,1508.1,Online
ORD-000269,2023-12-30,CUST-0428,Lisa Miller,Office Supplies,Ink Cartridge Set,North America,13,261.6,0.17,2822.66,1049.89,Retail Store
ORD-000270,2023-05-27,CUST-0090,Maria Miller,Electronics,Tablet Air,Latin America,4,236.4,,756.48,308.69,Phone
ORD-000271,2024-03-31,CUST-0007,Thomas Rodriguez,Electronics,Wireless Headphones,Europe,12,346.28,0.23,3199.63,1359.16,Retail Store
ORD-000272,2023-02-09,CUST-0301,Richard Anderson,Office Supplies,Printer Paper Pack,North America,15,406.56,0.02,5976.43,1170.29,Online
ORD-000273,2022-04-14,CUST-0415,William Brown,Office Supplies,Printer Paper Pack,North America,6,462.82,0.11,2471.46,575.04,Partner
ORD-000274,2023-12-26,CUST-0255,Sarah Anderson,Electronics,Tablet Air,Latin America,7,455.07,0.07,2962.51,936.74,Retail Store
ORD-000275,2023-05-19,CUST-0077,John Rodriguez,Electronics,4K Monitor,Middle East,10,254.46,0.22,1984.79,607.92,Phone
ORD-000276,2023-02-13,CUST-0045,Maria Miller,Office Supplies,Whiteboard Kit,Europe,17,132.08,0.25,1684.02,483.15,Partner
ORD-000277,2024-09-19,CUST-0010,James Johnson,Clothing,Safety Vest,Latin America,12,457.21,0.13,4773.27,1591.82,Phone
ORD-000278,2022-03-02,CUST-0093,Michael Rodriguez,Electronics,Smart Watch,Middle East,9,38.71,0.25,261.29,76.08,Retail Store
ORD-000279,2023-05-23,CUST-0393,Richard Anderson,Food & Beverage,Snack Variety Pack,Europe,8,140.6,0.2,899.84,157.31,Online
ORD-000280,2022-12-22,CUST-0029,Emily Martinez,Furniture,Standing Desk,Latin America,6,125.91,0.08,695.02,158.86,Direct Sales
ORD-000281,2022-10-19,CUST-0184,John Thomas,Food & Beverage,Coffee Beans 5lb,Asia Pacific,19,474.7,0.21,7125.25,1474.07,Phone
ORD-000282,2024-10-01,CUST-0497,Anna Anderson,Clothing,Work Boots,Asia Pacific,2,54.23,0.06,101.95,39.19,Retail Store
ORD-000283,2023-02-17,CUST-0270,David Rodriguez,Clothing,Business Shirt,Asia Pacific,5,176.97,0.04,849.46,177.77,Phone
ORD-000284,2022-10-18,CUST-0445,Michael Miller,Office Supplies,Printer Paper Pack,North America,4,424.78,0.22,1325.31,214.48,Retail Store
ORD-000285,2023-09-11,CUST-0192,Robert Miller,Clothing,Work Boots,North America,11,76.86,0.04,811.64,134.24,Direct Sales
ORD-000286,2024-01-01,CUST-0406,Thomas Rodriguez,Clothing,Safety Vest,Europe,8,336.11,0.2,2151.1,723.81,Phone
ORD-000287,2024-03-12,CUST-0376,James Smith,Office Supplies,Ink Cartridge Set,Europe,19,25.87,0.15,417.8,72.57,Online
ORD-000288,2024-10-13,CUST-0496,Sarah Johnson,Food & Beverage,Snack Variety Pack,Middle East,5,172.27,0.02,844.12,292.03,Online
ORD-000289,2022-01-24,CUST-0164,Emily Miller,Furniture,Executive Desk,Asia Pacific,9,112.75,0.17,842.24,,Partner
ORD-000290,2024-06-16,CUST-0403,Anna Thomas,Electronics,Laptop Pro 15,North America,14,484.86,0.22,5294.67,1599.39,Partner
ORD-000291,2024-09-08,CUST-0194,Michael Taylor,Office Supplies,Desk Organizer,Latin America,19,328.98,0.17,5188.01,2081.45,Online
ORD-000292,2023-06-19,CUST-0038,Emily Martinez,Electronics,Smart Watch,North America,4,46.36,0.04,178.02,60.06,Direct Sales
ORD-000293,2024-09-15,CUST-0375,Sarah Williams,Electronics,4K Monitor,North America,1,221.35,0.16,185.93,49.79,Direct Sales
ORD-000294,2023-02-25,CUST-0223,Thomas Jones,Furniture,Executive Desk,North America,7,210.55,0.14,1267.51,218.43,Direct Sales
ORD-000295,2022-07-16,CUST-0277,Robert Miller,Office Supplies,Stapler Deluxe,Asia Pacific,2,202.52,0.14,348.33,105.44,Retail Store
ORD-000296,2023-08-27,CUST-0028,Emily Thomas,Office Supplies,Printer Paper Pack,Latin America,20,245.36,0.02,4809.06,1865.5,Online
ORD-000297,2023-09-24,CUST-0327,Anna Rodriguez,Office Supplies,Printer Paper Pack,Latin America,13,240.76,0.22,2441.31,904.5,Online
ORD-000298,2024-02-21,CUST-0329,Thomas Martinez,Food & Beverage,Energy Drink Pack,Europe,12,101.43,0.01,1204.99,383.28,Direct Sales
ORD-000299,2022-11-06,CUST-0135,Richard Anderson,Furniture,Conference Table,Middle East,4,52.0,0.09,189.28,54.43,Online
ORD-000300,2024-03-03,CUST-0498,Jessica Wilson,Food & Beverage,Snack Variety Pack,Middle East,17,215.13,0.13,3181.77,604.32,Online
ORD-000301,2022-06-11,CUST-0244,Anna Taylor,Food & Beverage,Snack Variety Pack,Latin America,13,452.36,0.18,4822.16,1443.61,Direct Sales
ORD-000302,2022-09-04,CUST-0462,Emily Brown,Food & Beverage,Organic Tea Set,Middle East,15,94.71,0.25,1065.49,168.72,Retail Store
ORD-000303,2022-06-10,CUST-0414,John Davis,Furniture,Ergonomic Chair,North America,14,108.94,0.21,1204.88,488.74,Partner
ORD-000304,2024-03-05,CUST-0305,Sarah Brown,Office Supplies,Stapler Deluxe,North America,18,204.7,0.08,3389.83,1244.54,Online
ORD-000305,2024-05-09,CUST-0235,John Brown,Electronics,4K Monitor,Middle East,4,213.08,0.04,818.23,223.88,Phone
ORD-000306,2023-08-09,CUST-0389,Jessica Taylor,Electronics,Laptop Pro 15,Middle East,18,441.27,0.22,6195.43,2297.01,Online
ORD-000307,2022-03-18,CUST-0336,Jennifer Wilson,Clothing,Work Boots,Middle East,6,144.95,0.04,834.91,223.26,Partner
ORD-000308,2023-05-02,CUST-0356,James Jones,Clothing,Business Shirt,Latin America,2,375.42,0.23,578.15,104.58,Direct Sales
ORD-000309,2024-10-03,CUST-0011,Sarah Brown,Office Supplies,Stapler Deluxe,Asia Pacific,4,486.52,0.06,1829.32,658.29,Direct Sales
ORD-000310,2022-07-02,CUST-0381,Thomas Wilson,Clothing,Safety Vest,Asia Pacific,7,226.44,0.23,1220.51,400.14,Partner
ORD-000311,2022-11-22,CUST-0249,Maria Williams,Food & Beverage,Bottled Water Case,North America,3,162.45,0.13,423.99,173.54,Phone
ORD-000312,2023-01-30,CUST-0436,Lisa Smith,Food & Beverage,Organic Tea Set,North America,7,420.12,0.06,2764.39,865.43,Retail Store
ORD-000313,2024-08-08,CUST-0471,John Smith,Office Supplies,Ink Cartridge Set,Asia Pacific,17,204.5,0.23,2676.91,657.58,Direct Sales
ORD-000314,2022-12-30,CUST-0124,Maria Johnson,Office Supplies,Whiteboard Kit,Middle East,16,297.57,0.09,4332.62,1737.15,Partner
ORD-000315,2024-03-02,CUST-0458,David Williams,Office Supplies,Printer Paper Pack,Asia Pacific,2,89.82,0.14,154.49,24.8,Online
ORD-000316,2024-04-18,CUST-0439,Jessica Thomas,Furniture,Ergonomic Chair,Europe,17,19.83,0.2,269.69,59.26,Direct Sales
ORD-000317,2022-01-18,CUST-0005,Jennifer Johnson,Clothing,Corporate Polo,Europe,8,133.67,0.2,855.49,306.58,Phone
ORD-000318,2024-07-29,CUST-0496,Sarah Johnson,Office Supplies,Whiteboard Kit,Latin America,9,116.92,0.08,968.1,284.44,Direct Sales
ORD-000319,2024-11-13,CUST-0320,Maria Jones,Clothing,Work Boots,North America,12,285.11,0.15,2908.12,1062.04,Online
ORD-000320,2023-07-21,CUST-0351,William Anderson,Electronics,Tablet Air,North America,11,432.13,0.07,4420.69,1046.25,Direct Sales
ORD-000321,2023-05-08,CUST-0457,Maria Wilson,Office Supplies,Ink Cartridge Set,Europe,2,404.66,0.2,647.46,174.81,Phone
ORD-000322,2023-08-29,CUST-0339,William Garcia,Office Supplies,Ink Cartridge Set,North America,9,454.39,0.1,3680.56,842.78,Partner
ORD-000323,2024-12-30,CUST-0299,Richard Brown,Food & Beverage,Snack Variety Pack,Asia Pacific,16,454.2,0.17,6031.78,1796.3,Retail Store
ORD-000324,2022-07-19,CUST-0433,James Thomas,Furniture,Standing Desk,Europe,16,72.69,0.06,1093.26,226.85,Direct Sales
ORD-000325,2023-12-29,CUST-0391,Richard Miller,Furniture,Conference Table,North America,8,374.66,0.08,2757.5,588.93,Retail Store
ORD-000326,2024-08-07,CUST-0170,David Anderson,Office Supplies,Stapler Deluxe,Middle East,4,240.56,0.22,750.55,206.35,Direct Sales
ORD-000327,2024-10-21,CUST-0484,Michael Taylor,Food & Beverage,Coffee Beans 5lb,Latin America,4,435.07,0.1,1566.25,564.62,Retail Store
ORD-000328,2024-04-18,CUST-0028,Emily Thomas,Furniture,Ergonomic Chair,Europe,19,447.49,0.25,6376.73,2595.54,Direct Sales
ORD-000329,2022-12-29,CUST-0442,John Taylor,Furniture,Executive Desk,Latin America,11,320.9,0.0,3529.9,1298.8,Direct Sales
ORD-000330,2022-06-30,CUST-0390,Thomas Johnson,Furniture,Standing Desk,Europe,5,311.1,0.16,1306.62,429.85,Partner
ORD-000331,2024-12-29,CUST-0495,David Anderson,Clothing,Winter Jacket,North America,7,368.02,0.24,1957.87,357.11,Online
ORD-000332,2023-05-25,CUST-0388,Thomas Taylor,Food & Beverage,Snack Variety Pack,North America,8,349.83,0.09,2546.76,1047.54,Online
ORD-000333,2022-05-14,CUST-0197,Jennifer Anderson,Food & Beverage,Organic Tea Set,Asia Pacific,2,156.12,0.07,290.38,67.27,Retail Store
ORD-000334,2023-12-03,CUST-0306,Jessica Davis,Food & Beverage,Bottled Water Case,Latin America,16,186.03,0.05,2827.66,468.19,Retail Store
ORD-000335,2022-09-26,CUST-0471,John Smith,Clothing,Business Shirt,Europe,7,369.7,0.15,2199.72,878.36,Retail Store
ORD-000336,2022-04-10,CUST-0188,Robert Miller,Electronics,Tablet Air,Asia Pacific,20,497.39,0.17,8256.67,2096.61,Phone
ORD-000337,2024-02-18,CUST-0011,Sarah Brown,Electronics,Laptop Pro 15,Latin America,4,278.17,0.12,979.16,395.64,Partner
ORD-000338,2024-12-01,CUST-0356,James Jones,Electronics,Smart Watch,Latin America,9,315.17,0.18,2325.95,754.43,Online
ORD-000339,2023-08-02,CUST-0461,Michael Miller,Electronics,4K Monitor,Middle East,4,394.53,0.12,1388.75,371.21,Online
ORD-000340,2024-04-19,CUST-0399,Lisa Wilson,Office Supplies,Desk Organizer,Europe,10,88.58,0.14,761.79,134.76,Direct Sales
ORD-000341,2022-01-27,CUST-0353,Anna Martinez,Clothing,Safety Vest,Europe,3,454.37,0.21,1076.86,,Online
ORD-000342,2023-06-09,CUST-0077,John Rodriguez,Electronics,4K Monitor,North America,8,233.81,0.24,1421.56,527.06,Online
ORD-000343,2024-01-08,CUST-0026,Maria Johnson,Electronics,Wireless Headphones,North America,11,218.74,0.03,2333.96,454.25,Direct Sales
ORD-000344,2023-11-05,CUST-0456,William Smith,Electronics,Laptop Pro 15,Europe,12,448.32,0.24,4088.68,1510.8,Retail Store
ORD-000345,2022-08-22,CUST-0376,James Smith,Electronics,Smart Watch,Asia Pacific,13,206.12,0.11,2384.81,475.26,Retail Store
ORD-000346,2022-09-29,CUST-0354,Michael Miller,Clothing,Winter Jacket,Europe,2,490.97,0.21,775.73,324.94,Online
ORD-000347,2023-01-07,CUST-0467,Jessica Miller,Food & Beverage,Energy Drink Pack,Middle East,20,196.08,0.09,3568.66,1575.05,Partner
ORD-000348,2024-04-22,CUST-0351,William Anderson,Furniture,Bookshelf Unit,Latin America,15,32.53,0.07,453.79,161.43,Online
ORD-000349,2023-11-24,CUST-0361,Lisa Davis,Food & Beverage,Organic Tea Set,Middle East,17,266.32,0.18,3712.5,1564.55,Retail Store
ORD-000350,2022-11-01,CUST-0339,William Garcia,Furniture,Bookshelf Unit,Asia Pacific,18,447.11,0.15,6840.78,3054.45,Partner
ORD-000351,2022-12-05,CUST-0479,Robert Brown,Furniture,Standing Desk,Latin America,3,378.2,0.08,1043.83,366.1,Partner
ORD-000352,2024-02-15,CUST-0143,Maria Garcia,Electronics,4K Monitor,Europe,13,410.38,0.02,5228.24,1656.01,Phone
ORD-000353,2023-10-10,CUST-0294,James Williams,Clothing,Business Shirt,Latin America,4,490.53,0.19,1589.32,706.72,Partner
ORD-000354,2022-01-01,CUST-0207,Anna Davis,Clothing,Business Shirt,Middle East,3,397.97,0.24,907.37,234.77,Phone
ORD-000355,2023-11-30,CUST-0456,William Smith,Food & Beverage,Organic Tea Set,Europe,12,414.4,0.2,3978.24,782.54,Partner
ORD-000356,2024-01-15,CUST-0170,David Anderson,Food & Beverage,Organic Tea Set,Middle East,15,65.87,0.19,800.32,306.9,Partner
ORD-000357,2024-02-05,CUST-0175,Lisa Williams,Office Supplies,Stapler Deluxe,Middle East,4,32.43,0.04,124.53,50.79,Phone
ORD-000358,2023-02-06,CUST-0368,Michael Rodriguez,Clothing,Business Shirt,Asia Pacific,7,69.17,0.21,382.51,,Phone
ORD-000359,2022-04-06,CUST-0423,David Anderson,Furniture,Conference Table,North America,19,70.38,0.22,1043.03,326.24,Partner
